Operation_ID,Job_ID,Work_Load,Processing_Rate
2,158,3,[3.83266639 4.89182978 2.50298578 9.94577257 1.81893242]
3,158,4,[5.90351126 3.70779737 4.8100688 ]
4,158,2,"[9.62445118 3.54787244 4.71695403 0.71169433 8.78670434 1.63252645
 2.60659504 5.52941594 6.95078686 7.88304563]"
5,158,4,[1.66581101 0.61031119 3.53514384 7.77538687 8.58844734 4.54097818]
6,158,3,[0.85811788 3.8369055  7.8195422  2.83457135 4.98671056]
0,159,4,"[0.79906718 9.74209177 2.92780839 8.78956585 1.7335554  7.95834848
 5.62477861 3.98020638 6.52703294 4.66579701]"
1,159,3,"[2.69853511 7.60642184 0.91254593 5.85566484 9.92928515 6.97719767
 1.84343961 8.66698304 4.88440797]"
2,159,2,[9.986785   6.55009119 2.65923604 1.93345582 4.97732559 8.5622554 ]
3,159,2,"[2.54060187 3.97929832 8.933955   4.62061933 6.64976016 5.8413443
 1.97381834 0.54313931]"
4,159,3,[2.93272995 4.54702089 3.55719068 8.748098   9.66380023 1.90256937]
5,159,4,[5.53276537 7.99912379 4.96857143 0.5130909 ]
0,160,3,[0.56097952 9.67489043]
1,160,4,[1.73489218]
0,161,3,[8.90528871 9.72487673]
1,161,4,[6.98969551 4.58240426]
2,161,3,[5.96747837 9.73690094 8.60586708 7.73226156 1.82398227 2.52205648]
0,162,2,"[2.72377472 7.52843035 3.69427689 5.90324451 0.89123937 1.53352077
 4.62973111]"
0,163,4,"[5.89846554 0.72081804 2.92521965 3.95615632 9.53591854 4.99752203
 8.79136805 7.91432561]"
1,163,4,"[0.5647696  6.6036828  3.95111575 7.80471208 2.82140687 4.58037635
 5.84050131]"
2,163,2,[8.88330096 1.53706393]
0,164,2,[2.75588113 8.93155845]
1,164,2,"[6.92944406 1.58976703 8.63756788 2.85409635 9.96860587 7.65571262
 4.62839578 0.64273761 3.79132    5.80560956]"
0,165,2,"[7.54654905 0.56170312 5.81397463 6.90102049 4.98186489 8.83490169
 9.97606857 3.86390543 1.96135669 2.53877147]"
1,165,2,[3.68916607 2.63088351 9.72370556 4.87179059 0.60475853]
0,166,3,"[4.55964433 9.76722087 0.77114105 3.53272537 5.52981743 8.88930194
 2.69602005 7.69841053]"
0,167,3,[1.82090154]
1,167,3,"[7.68847617 6.5195991  2.83778812 0.6702356  9.72327952 4.95497378
 8.53282722 5.93257741]"
2,167,4,[9.93404145]
3,167,4,"[6.56504076 3.60373456 0.75585975 4.70487499 1.84186269 5.82478658
 8.57031502 7.52676524 9.93037987]"
4,167,2,[8.90775872 4.83770262 1.89047944 9.59873662 5.57479922]
0,168,2,[0.77845621 6.66682867]
0,169,4,[8.51621062 9.89572975]
1,169,3,[7.55410138 8.55467775 0.54371204 4.51155892]
2,169,3,[3.86844034]
3,169,3,"[4.6737355  9.55770207 5.95324258 7.82278844 1.52140103 8.81683823
 2.89424595 0.5421449  6.56163668 3.51215807]"
4,169,4,[8.85767427]
5,169,4,[2.76387567 6.5845616  5.84274351 0.87574407]
6,169,4,"[1.66869892 7.95605495 9.96237743 4.80705661 6.9778877  3.94881392
 0.82058969 2.96936505 5.88038135 8.78815447]"
0,170,4,[0.88120584 9.69278397 7.90523745]
0,171,3,"[6.5182825  4.68851363 0.70277524 7.50476988 3.50776172 1.53946132
 8.55643681 5.80818686 2.96387201 9.64605861]"
1,171,2,"[0.71282857 7.63328789 5.74010498 2.90326264 6.74996682 9.76974561
 4.50128747 8.99743881 1.76432553]"
2,171,4,[4.67922472 8.57023857 6.71195538 2.80869887 0.52741802]
3,171,2,[5.64948346 2.81008728 6.80446624]
4,171,2,"[4.64177805 7.96497523 8.63830607 9.74583442 1.5111677  3.5524375
 5.91140403 0.80764346 6.76620282]"
5,171,3,"[3.83263648 4.88961439 5.61722314 0.99962205 1.59574028 9.70700753
 2.71228495]"
0,172,2,[0.58803813 3.61771458 9.55385019]
1,172,4,[2.90704688]
2,172,2,"[8.7362194  1.56022997 3.93093293 6.51225575 9.5569603  5.73988562
 2.61922377 4.73357345 0.84372553 7.92087708]"
3,172,3,[0.71260359]
4,172,4,"[3.57686136 0.99484764 5.54920046 6.59676015 2.60121722 8.95182888
 9.77952387]"
5,172,4,"[7.76550905 2.93271839 1.53307887 0.80848972 3.91834142 6.96013221
 9.64950739]"
6,172,4,"[3.92676026 6.96733499 7.77920925 9.76841964 8.63650999 0.80850757
 2.76892199]"
0,173,3,[7.75975045 8.70478174 9.81117424]
0,174,2,"[6.69193165 4.75290968 3.54082644 5.72682721 0.99047531 8.63024763
 2.80552387 9.76836782 7.61187958 1.70002378]"
1,174,4,[2.57558859 7.86210888 0.92253683 1.78962493 6.71132662]
2,174,2,"[3.73065908 4.99745424 1.91726523 0.96151103 7.88252298 5.68854296
 6.92146047 8.64560637 9.83586238 2.52611507]"
3,174,3,"[0.68485603 3.7235137  1.60917595 8.97142018 6.68925423 4.84259963
 7.66606019 5.92026125 2.5047017  9.92480133]"
4,174,3,[3.85931352 0.83454183 4.60239406 1.52994638 2.77109603 9.8305853 ]
5,174,4,"[9.84462653 4.61732801 2.68617314 8.65505485 0.53853959 1.61058065
 3.78574073 6.54477752 5.86275814]"
6,174,2,[3.97237605 1.8890056 ]
0,175,4,"[1.95686846 7.51684189 9.86435762 5.82926031 4.71366009 8.64804728
 3.75312129]"
0,176,3,[5.76532143 3.55000713 9.53909804 6.73702533 4.97978877]
1,176,4,[4.73811401 3.79185427 0.85168781]
2,176,3,"[3.72373577 6.7639706  1.89645836 7.91267196 2.6471282  8.60873109
 9.78711631 5.94848555 4.85315382 0.55997207]"
3,176,2,"[4.7881218  1.99826472 8.83630734 9.72712875 5.80174127 0.78954725
 7.66426118 2.65120811 3.97256776 6.60998175]"
4,176,2,[8.87588005 6.63172748 9.94999725 2.87703813 1.5139703 ]
5,176,4,[0.95303346 9.68099848 7.6048198  5.88575123 1.83176954 3.5143323 ]
0,177,2,[9.63720042 1.87386455 6.50475208 2.90940906 8.87067784 0.50119548]
1,177,2,"[8.89867854 7.88459102 5.87200522 2.86609819 6.96405831 0.89248239
 9.93814962]"
2,177,4,"[1.95026968 8.53257458 4.63689889 2.55464373 0.92208352 9.51102067
 3.56343355 5.79435643]"
3,177,2,[0.94096934 9.97450694 6.92034395 7.89350135]
4,177,2,"[0.88306385 6.71087224 3.79114906 8.98245728 9.79461948 5.8510752
 7.68159258]"
0,178,2,[3.94399314 2.89502183]
0,179,4,"[8.54612014 6.52381715 9.97143498 0.83183677 7.7098395  2.83472036
 3.68949572 4.55204742 5.79474925]"
1,179,2,[2.74474871 0.664391   8.62980313 1.89369584 6.61710287]
2,179,4,"[6.88388682 1.51098036 8.69875274 3.60237256 5.70098011 9.7766381
 7.87717692 2.68928266 4.94065468]"
3,179,3,"[1.76136037 3.92690135 0.69606965 4.55138908 9.83187946 2.73285597
 7.61727956 6.84634781 8.74051209 5.69786329]"
4,179,4,[7.78063443 4.54293895 5.68901557 2.916833   3.66541768 6.81090807]
5,179,3,[3.88870441 7.80529073]
0,180,3,[7.56990075]
1,180,3,"[4.91027254 1.84403538 7.86085219 9.70166736 2.98771519 3.89896752
 5.61370408 0.66618559 8.81230697]"
2,180,4,[3.97838426 2.58103952 7.94052522]
0,181,4,[6.95601864 7.97253406 3.84445085 4.93724989 1.84113949 0.59332932]
1,181,4,"[4.97057664 3.51833181 6.99620808 1.86198732 9.56018001 0.68278899
 2.50660116 8.84121935]"
0,182,2,"[8.50378508 2.67026929 1.91237615 0.84543372 5.68448246 9.52932258
 6.63629421 3.977734  ]"
1,182,4,[2.88762248 8.84098197]
2,182,2,"[6.66325472 1.55311501 9.62907398 8.60385293 0.75489948 2.61962325
 5.87573076]"
0,183,2,[6.73743124 9.7836506  4.68231626]
1,183,2,[0.88335458 6.67573309 9.9101832  8.91741729 5.56234405 7.5046196 ]
2,183,3,"[7.6662992  4.92190338 3.64136523 6.7980315  1.84183864 5.64405766
 2.97484702 8.50751995 0.87287698]"
3,183,4,[9.85609432 1.64249394 5.64243824 7.89991517 8.81376902]
4,183,4,[1.71983769 9.59475672 6.9285887  2.74530362 3.8894821  8.59164946]
5,183,3,[9.66760597 1.85326249]
0,184,3,[3.78503976 2.82066578 9.96649836 5.94859278 1.64887783]
1,184,3,"[0.69902074 6.7648763  4.81150926 2.65500708 9.54715779 1.79381476
 7.71553264 5.91193484 3.65904817]"
2,184,2,"[6.87108668 4.59382848 7.66952482 3.70330315 8.68941001 5.62685939
 1.51567859 9.90825181]"
3,184,2,[9.67158588 3.70605083 6.75050966 4.88831244 5.53052072 1.97243147]
4,184,4,[0.73801902 2.81815535 1.69997918 9.53497565]
5,184,3,[4.71754984 8.6579385  9.64748915 2.66607134 7.7987433 ]
6,184,2,[6.90476353 7.67965611 9.70867069 4.69732052]
0,185,4,"[0.62343695 6.54724732 3.9726487  2.53730374 9.5809812  8.57395139
 7.68343204 1.9115919 ]"
1,185,4,"[8.68073356 5.52734062 9.86286982 4.58474402 0.83754126 1.78793862
 2.75038029 3.61218226]"
2,185,3,"[9.57556194 2.63852991 3.98058643 5.84127506 7.66870614 1.74864904
 4.92584458 6.76651068 0.51521968]"
3,185,3,[2.94925721 8.98845005]
0,186,3,"[8.53402211 3.99785936 2.537359   9.74584034 1.75184454 6.69753743
 7.89626947]"
1,186,2,"[3.50383215 1.67270047 9.94625976 5.62512553 6.94607456 8.89061152
 4.70312477]"
2,186,4,[6.84414256 0.68870019 5.95448266 1.78401102 4.96704979]
3,186,4,[3.94263269 6.50557606 5.96480075]
0,187,3,[0.93660509]
1,187,3,[2.68486008 8.60526874 4.61050641 0.51508432]
0,188,3,"[1.5598572  4.89812366 7.54512418 2.83803472 3.96300513 0.50939365
 9.85103621 5.88196581 8.53123383]"
0,189,4,"[1.89000822 4.86629853 2.71849647 0.63311183 9.89297961 3.81180005
 7.51556041 6.83344534 5.63368282]"
1,189,2,[8.57052473 4.97269508 6.84528778 3.54992603 0.64680194 5.56034329]
2,189,2,"[7.90282237 8.68550364 0.60151849 2.59288375 3.54636243 5.61838683
 6.52777572 1.64496831 4.91389314 9.73462085]"
0,190,4,[1.87438923 5.67675759]
0,191,2,[7.92688123 0.81543566 3.84424514 9.70435422 8.617053   1.77091089]
1,191,2,[9.82722479 5.52353218 6.61343857 3.84743333 7.65205358]
0,192,3,[5.57427885 9.88533309]
1,192,3,"[7.92960289 0.75618918 3.58351263 4.69885757 2.8296565  9.51816463
 1.72086224 8.54960582 6.53495369]"
2,192,3,[4.75631934 5.94771408]
3,192,2,"[6.554945   2.53033863 9.54138197 7.58716742 4.84603129 8.89877079
 5.86749398 0.77655147]"
4,192,4,"[0.83596936 2.73662724 4.73074311 9.58699351 6.6632494  5.82836379
 7.94934252 8.79738642 3.90222722]"
0,193,2,[2.52173095]
1,193,2,"[9.73562626 8.5645615  4.63330136 3.60140999 1.71011884 5.5181699
 2.59093951 6.85851287 0.90194688 7.5228697 ]"
2,193,3,[7.99654039 0.67635378 9.64670804 3.62651541]
0,194,2,[2.70961543 5.661892  ]
1,194,2,"[2.93339929 1.79883442 6.970394   8.90767515 3.8644379  9.86525467
 4.799601   7.89855483]"
2,194,2,[1.7132479  9.51869671 6.62245735 0.56558356 7.69463677 4.98635428]
3,194,2,"[2.66805015 6.58480449 9.789513   0.85845931 4.7370351  8.99330909
 3.60240864 7.93133476 1.93836355 5.98023676]"
4,194,4,[0.86046364 2.5578617  6.51400811]
0,195,3,[4.79862913 3.5483548  6.9358445 ]
1,195,3,"[8.6594912  9.97799012 3.7725886  2.82987188 1.61839955 0.77775075
 7.54392881 6.90124187 4.61333911 5.61013479]"
2,195,3,[5.74536869 4.93766709]
0,196,2,"[6.74882827 8.51009876 9.7784861  1.73753016 5.76489198 2.92440194
 0.96760637]"
1,196,4,"[3.51965132 4.69742081 7.78803802 2.50575508 0.63538719 6.61764656
 8.55583654 1.59771072]"
2,196,4,"[7.76934569 1.86583326 3.91200113 2.95176649 9.51943391 5.77758164
 0.64917287]"
3,196,3,[7.8263824  2.59184431]
4,196,2,"[2.98750686 9.86957903 4.75588265 5.97685673 0.66144329 3.80054906
 1.58403155]"
5,196,4,"[6.77899312 5.53665979 9.8321885  2.61040263 7.85351209 1.65842181
 8.99426532 3.94058393 0.72629896]"
6,196,4,[6.56820849 5.75862208 8.80784649 4.8288636  3.86480586 9.9970826 ]
0,197,4,[4.73642175 6.5824236  2.74649147 5.61518252 9.54673106]
1,197,4,[0.9084177  1.84802402 9.63481427 5.69818638]
2,197,3,"[8.84187049 7.84602067 3.81766605 4.90050367 2.66796432 1.53942875
 0.8167426  5.76935165 9.53418495 6.67916382]"
3,197,2,[2.61144572 4.92068321 5.70227407 8.97305229 6.58005857 0.52964788]
4,197,4,[8.69035035 4.65759103 9.64548087 6.69416996 7.89562374 2.82351867]
5,197,3,[9.8161268]
0,198,2,[4.61132762 3.72362735]
1,198,3,"[8.61754251 4.59906075 2.83457352 3.8512872  9.95780329 0.57054887
 7.83769523 6.93425909]"
2,198,3,[7.79728443 9.96167975 6.91061297]
3,198,3,"[9.66315632 4.63432485 1.61626809 0.79849818 5.73401955 3.95086493
 7.67574313 6.93681724]"
4,198,2,[0.89016539 5.82461902]
0,199,4,[0.82792055 6.74626387 3.54361535 8.65454909 5.71687102 2.74902201]
1,199,4,"[0.6041673  3.92558057 9.8785365  7.69769748 5.52044285 6.61842859
 2.76613869 1.92892664 8.60390964]"
2,199,3,"[3.59619847 6.75492754 2.85385166 9.65709896 7.58957274 8.89524575
 0.73946921]"
3,199,3,[6.88433715 2.80429349 1.94434024 4.72885555 9.88632368 5.88716306]
4,199,3,[6.66184091]
